CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-04 00:00,degC,19.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-05 00:00,degC,21.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-06 00:00,degC,18.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-07 00:00,degC,20,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-08 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-09 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-10 00:00,degC,20,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-11 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-12 00:00,degC,19,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-14 00:00,degC,20.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-15 00:00,degC,20.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-17 00:00,degC,17.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-20 00:00,degC,20.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-21 00:00,degC,19.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-23 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-24 00:00,degC,19.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-25 00:00,degC,19.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-27 00:00,degC,22,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-28 00:00,degC,21.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-29 00:00,degC,22,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-04-30 00:00,degC,20,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-01 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-02 00:00,degC,20.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-03 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-04 00:00,degC,20,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-05 00:00,degC,20.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-06 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-09 00:00,degC,19.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-10 00:00,degC,21.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-11 00:00,degC,20.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-12 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-14 00:00,degC,21.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-15 00:00,degC,20.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-16 00:00,degC,18.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-17 00:00,degC,15.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-18 00:00,degC,22,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-19 00:00,degC,17.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-20 00:00,degC,24.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-21 00:00,degC,22,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-22 00:00,degC,20,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-23 00:00,degC,18,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-24 00:00,degC,21.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-26 00:00,degC,21.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-27 00:00,degC,20.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-28 00:00,degC,20,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-29 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-30 00:00,degC,21.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-05-31 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-01 00:00,degC,19.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-02 00:00,degC,19.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-03 00:00,degC,20.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-05 00:00,degC,20.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-06 00:00,degC,19.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-07 00:00,degC,19.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-08 00:00,degC,20.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-09 00:00,degC,19.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-10 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-11 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-12 00:00,degC,19.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-13 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-14 00:00,degC,21.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-15 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-16 00:00,degC,22,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-18 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-19 00:00,degC,19.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-20 00:00,degC,17.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-21 00:00,degC,19.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-22 00:00,degC,18.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-23 00:00,degC,19.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-24 00:00,degC,19.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-25 00:00,degC,19.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-26 00:00,degC,17,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-27 00:00,degC,20.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-28 00:00,degC,19.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-29 00:00,degC,17.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-06-30 00:00,degC,18.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-01 00:00,degC,19.1,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-02 00:00,degC,18.7,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-03 00:00,degC,20,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-04 00:00,degC,19.3,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-05 00:00,degC,18.9,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-06 00:00,degC,19.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-07 00:00,degC,18.5,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-08 00:00,degC,20.1,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-09 00:00,degC,19.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-10 00:00,degC,18.7,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-11 00:00,degC,18.5,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-12 00:00,degC,17.7,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-13 00:00,degC,18.3,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-14 00:00,degC,18.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-15 00:00,degC,19.3,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-16 00:00,degC,19.3,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-17 00:00,degC,19.7,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-18 00:00,degC,18.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-19 00:00,degC,16.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-20 00:00,degC,16.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-21 00:00,degC,17.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-22 00:00,degC,18.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-23 00:00,degC,18.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-24 00:00,degC,17.7,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-25 00:00,degC,19.5,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-26 00:00,degC,18.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-27 00:00,degC,17.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-28 00:00,degC,18.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-29 00:00,degC,17.3,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-30 00:00,degC,18.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-07-31 00:00,degC,20,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-01 00:00,degC,20.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-02 00:00,degC,20.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-03 00:00,degC,21,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-04 00:00,degC,18.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-05 00:00,degC,18.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-06 00:00,degC,19.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-07 00:00,degC,20.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-08 00:00,degC,20.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-09 00:00,degC,20,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-10 00:00,degC,19.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-11 00:00,degC,19.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-13 00:00,degC,18.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-14 00:00,degC,20,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-15 00:00,degC,20.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-16 00:00,degC,19.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-18 00:00,degC,19.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-19 00:00,degC,18.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-20 00:00,degC,19,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-21 00:00,degC,20.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-22 00:00,degC,17.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-23 00:00,degC,20.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-24 00:00,degC,17.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-25 00:00,degC,19.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-26 00:00,degC,19,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-27 00:00,degC,20,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-28 00:00,degC,18.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-29 00:00,degC,20,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-30 00:00,degC,23.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-08-31 00:00,degC,18.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-09-01 00:00,degC,20.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-09-02 00:00,degC,20,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-09-03 00:00,degC,19.6,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-09-04 00:00,degC,20.8,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-09-05 00:00,degC,21.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-09-06 00:00,degC,20,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-09-07 00:00,degC,20.2,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-09-08 00:00,degC,21.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-09-09 00:00,degC,21.4,Definitivo
21205420,TIBAITATA [21205420],TEMPERATURA,Temperatura máxima diaria,2005-09-10 00:00,degC,21,Definitivo
